"","week_canton","aedes_aegypti","criaderos_de_mosquito","dengue","fiebre","plaquetas","buscar_trabajo","desempleo","empleo","comprar_carro","préstamo","tiquetes_avion","vacaciones","corte_agua","corte_de_agua","suspension_de_agua"
"18085","2023-44-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18086","2023-44-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18087","2023-44-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18088","2023-44-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18089","2023-44-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18090","2023-44-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18091","2023-44-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18092","2023-44-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18093","2023-44-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18094","2023-44-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18095","2023-44-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18096","2023-45-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18097","2023-45-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18098","2023-45-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18099","2023-45-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18100","2023-45-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18101","2023-45-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18102","2023-45-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18103","2023-45-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18104","2023-45-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18105","2023-45-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18106","2023-45-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18107","2023-46-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18108","2023-46-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18109","2023-46-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18110","2023-46-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18111","2023-46-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18112","2023-46-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18113","2023-46-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18114","2023-46-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18115","2023-46-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18116","2023-46-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18117","2023-46-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18118","2023-47-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18119","2023-47-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18120","2023-47-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18121","2023-47-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18122","2023-47-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18123","2023-47-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18124","2023-47-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18125","2023-47-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18126","2023-47-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18127","2023-47-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18128","2023-47-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18129","2023-48-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18130","2023-48-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18131","2023-48-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18132","2023-48-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18133","2023-48-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18134","2023-48-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18135","2023-48-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18136","2023-48-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18137","2023-48-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18138","2023-48-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18139","2023-48-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18140","2023-49-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18141","2023-49-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18142","2023-49-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18143","2023-49-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18144","2023-49-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18145","2023-49-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18146","2023-49-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18147","2023-49-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18148","2023-49-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18149","2023-49-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18150","2023-49-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18151","2023-50-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18152","2023-50-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18153","2023-50-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18154","2023-50-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18155","2023-50-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18156","2023-50-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18157","2023-50-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18158","2023-50-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18159","2023-50-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18160","2023-50-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18161","2023-50-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18162","2023-51-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18163","2023-51-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18164","2023-51-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18165","2023-51-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18166","2023-51-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18167","2023-51-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18168","2023-51-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18169","2023-51-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18170","2023-51-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18171","2023-51-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18172","2023-51-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18173","2023-52-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18174","2023-52-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18175","2023-52-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18176","2023-52-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18177","2023-52-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18178","2023-52-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18179","2023-52-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18180","2023-52-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18181","2023-52-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18182","2023-52-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18183","2023-52-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18184","2024-1-601",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18185","2024-1-602",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18186","2024-1-603",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18187","2024-1-604",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18188","2024-1-605",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18189","2024-1-606",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18190","2024-1-607",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18191","2024-1-608",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18192","2024-1-609",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18193","2024-1-610",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18194","2024-1-611",0,0,0,0,0,0,0,0,0,53.76,0,0,0,0,0
"18195","2024-2-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18196","2024-2-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18197","2024-2-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18198","2024-2-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18199","2024-2-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18200","2024-2-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18201","2024-2-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18202","2024-2-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18203","2024-2-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18204","2024-2-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18205","2024-2-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18206","2024-3-601",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18207","2024-3-602",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18208","2024-3-603",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18209","2024-3-604",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18210","2024-3-605",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18211","2024-3-606",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18212","2024-3-607",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18213","2024-3-608",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18214","2024-3-609",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18215","2024-3-610",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18216","2024-3-611",0,0,0,0,0,0,0,47.26,0,0,0,0,0,0,0
"18217","2024-4-601",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18218","2024-4-602",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18219","2024-4-603",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18220","2024-4-604",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18221","2024-4-605",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18222","2024-4-606",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18223","2024-4-607",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18224","2024-4-608",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18225","2024-4-609",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18226","2024-4-610",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18227","2024-4-611",0,0,44.4,0,0,0,0,0,0,0,0,0,0,0,0
"18228","2024-5-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18229","2024-5-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18230","2024-5-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18231","2024-5-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18232","2024-5-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18233","2024-5-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18234","2024-5-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18235","2024-5-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18236","2024-5-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18237","2024-5-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18238","2024-5-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18239","2024-6-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18240","2024-6-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18241","2024-6-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18242","2024-6-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18243","2024-6-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18244","2024-6-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18245","2024-6-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18246","2024-6-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18247","2024-6-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18248","2024-6-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18249","2024-6-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18250","2024-7-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18251","2024-7-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18252","2024-7-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18253","2024-7-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18254","2024-7-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18255","2024-7-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18256","2024-7-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18257","2024-7-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18258","2024-7-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18259","2024-7-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18260","2024-7-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18261","2024-8-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18262","2024-8-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18263","2024-8-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18264","2024-8-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18265","2024-8-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18266","2024-8-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18267","2024-8-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18268","2024-8-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18269","2024-8-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18270","2024-8-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18271","2024-8-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18272","2024-9-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18273","2024-9-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18274","2024-9-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18275","2024-9-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18276","2024-9-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18277","2024-9-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18278","2024-9-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18279","2024-9-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18280","2024-9-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18281","2024-9-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18282","2024-9-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18283","2024-10-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18284","2024-10-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18285","2024-10-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18286","2024-10-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18287","2024-10-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18288","2024-10-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18289","2024-10-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18290","2024-10-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18291","2024-10-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18292","2024-10-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18293","2024-10-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18294","2024-11-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18295","2024-11-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18296","2024-11-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18297","2024-11-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18298","2024-11-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18299","2024-11-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18300","2024-11-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18301","2024-11-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18302","2024-11-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18303","2024-11-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18304","2024-11-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18305","2024-12-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18306","2024-12-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18307","2024-12-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18308","2024-12-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18309","2024-12-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18310","2024-12-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18311","2024-12-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18312","2024-12-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18313","2024-12-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18314","2024-12-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18315","2024-12-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18316","2024-13-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18317","2024-13-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18318","2024-13-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18319","2024-13-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18320","2024-13-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18321","2024-13-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18322","2024-13-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18323","2024-13-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18324","2024-13-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18325","2024-13-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18326","2024-13-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18327","2024-14-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18328","2024-14-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18329","2024-14-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18330","2024-14-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18331","2024-14-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18332","2024-14-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18333","2024-14-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18334","2024-14-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18335","2024-14-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18336","2024-14-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18337","2024-14-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18338","2024-15-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18339","2024-15-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18340","2024-15-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18341","2024-15-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18342","2024-15-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18343","2024-15-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18344","2024-15-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18345","2024-15-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18346","2024-15-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18347","2024-15-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18348","2024-15-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18349","2024-16-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18350","2024-16-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18351","2024-16-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18352","2024-16-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18353","2024-16-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18354","2024-16-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18355","2024-16-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18356","2024-16-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18357","2024-16-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18358","2024-16-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18359","2024-16-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18360","2024-17-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18361","2024-17-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18362","2024-17-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18363","2024-17-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18364","2024-17-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18365","2024-17-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18366","2024-17-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18367","2024-17-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18368","2024-17-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18369","2024-17-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18370","2024-17-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18371","2024-18-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18372","2024-18-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18373","2024-18-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18374","2024-18-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18375","2024-18-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18376","2024-18-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18377","2024-18-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18378","2024-18-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18379","2024-18-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18380","2024-18-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18381","2024-18-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18382","2024-19-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18383","2024-19-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18384","2024-19-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18385","2024-19-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18386","2024-19-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18387","2024-19-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18388","2024-19-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18389","2024-19-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18390","2024-19-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18391","2024-19-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18392","2024-19-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18393","2024-20-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18394","2024-20-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18395","2024-20-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18396","2024-20-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18397","2024-20-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18398","2024-20-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18399","2024-20-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18400","2024-20-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18401","2024-20-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18402","2024-20-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18403","2024-20-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18404","2024-21-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18405","2024-21-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18406","2024-21-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18407","2024-21-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18408","2024-21-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18409","2024-21-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18410","2024-21-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18411","2024-21-608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18412","2024-21-609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18413","2024-21-610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18414","2024-21-611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18415","2024-22-601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18416","2024-22-602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18417","2024-22-603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18418","2024-22-604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18419","2024-22-605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18420","2024-22-606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18421","2024-22-607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
